subject	glasses	component	bin	distance	offset
p10	neon	horizontal	5	0.201704725	0.623074986
p10	neon	horizontal	6	0.202676755	0.433179981
p10	neon	horizontal	7	0.206857671	0.765120061
p10	neon	horizontal	8	0.208453265	0.998983931
p10	neon	horizontal	9	0.211207766	0.762803641
p10	neon	horizontal	10	0.212363105	0.723836221
p10	neon	horizontal	11	0.21395172	1.070346606
p10	neon	horizontal	12	0.216619026	0.709778881
p10	neon	horizontal	13	0.222994515	0.666379191
p10	neon	horizontal	14	0.240297693	0.584113731
p10	neon	horizontal	15	0.281528251	0.777288551
p10	neon	horizontal	16	0.371363969	-0.006727419
p10	neon	horizontal	17	0.597048546	-0.214286664
p10	neon	horizontal	18	1.010762244	-0.173573809
p10	neon	horizontal	19	1.766153764	-0.324231349
p10	neon	horizontal	20	3.240201231	-0.269270599
p10	neon	vertical	1	0.03163666	2.037872718
p10	neon	vertical	2	0.128922513	-2.154663812
p10	neon	vertical	3	0.200604916	-2.643300952
p10	neon	vertical	4	0.201030495	-3.191626837
p10	neon	vertical	5	0.201704725	-3.149394547
p10	neon	vertical	6	0.202676755	-2.678258642
p10	neon	vertical	7	0.206857671	-2.906922387
p10	neon	vertical	8	0.208453265	-3.144055067
p10	neon	vertical	9	0.211207766	-2.903040402
p10	neon	vertical	10	0.212363105	-2.948105172
p10	neon	vertical	11	0.21395172	-3.016376422
p10	neon	vertical	12	0.216619026	-2.500129102
p10	neon	vertical	13	0.222994515	-2.678027017
p10	neon	vertical	14	0.240297693	-2.152549612
p10	neon	vertical	15	0.281528251	-1.368126152
p10	neon	vertical	16	0.371363969	-0.574779932
p10	neon	vertical	17	0.597048546	-0.328726837
p10	neon	vertical	18	1.010762244	0.225588618
p10	neon	vertical	19	1.766153764	0.486839188
p10	neon	vertical	20	3.240201231	0.848857678
p10	smi	horizontal	1	0.149548213	-12.03168436
p10	smi	horizontal	2	0.211542428	1.434496776
p10	smi	horizontal	3	0.212962579	0.136113256
p10	smi	horizontal	4	0.213973496	0.243847496
p10	smi	horizontal	5	0.220598791	0.473878441
p10	smi	horizontal	6	0.237065485	0.503723036
p10	smi	horizontal	7	0.240898244	0.175631306
p10	smi	horizontal	8	0.246358004	0.301342766
p10	smi	horizontal	9	0.251264293	0.264890456
p10	smi	horizontal	10	0.262241819	0.624114066
p10	smi	horizontal	11	0.282958415	0.563504356
p10	smi	horizontal	12	0.30794303	0.389329536
p10	smi	horizontal	13	0.32657132	0.261163946
p10	smi	horizontal	14	0.385021493	0.212074686
p10	smi	horizontal	15	0.535190973	0.147710666
p10	smi	horizontal	16	0.761491657	0.102464461
p10	smi	horizontal	17	1.150245737	-0.034148004
p10	smi	horizontal	18	1.818445713	-0.046212824
p10	smi	horizontal	19	2.990061034	-0.189173939
p10	smi	horizontal	20	5.191068553	-0.221734794
p10	smi	vertical	1	0.149548213	16.87852613
p10	smi	vertical	2	0.211542428	-5.412465509
p10	smi	vertical	3	0.212962579	-5.991918069
p10	smi	vertical	4	0.213973496	-5.543996229
p10	smi	vertical	5	0.220598791	-4.866528299
p10	smi	vertical	6	0.237065485	-4.400842519
p10	smi	vertical	7	0.240898244	-3.781891529
p10	smi	vertical	8	0.246358004	-4.165372289
p10	smi	vertical	9	0.251264293	-4.231262349
p10	smi	vertical	10	0.262241819	-4.471858589
p10	smi	vertical	11	0.282958415	-4.108313149
p10	smi	vertical	12	0.30794303	-4.099838549
p10	smi	vertical	13	0.32657132	-3.037449499
p10	smi	vertical	14	0.385021493	-1.897324224
p10	smi	vertical	15	0.535190973	-1.259036649
p10	smi	vertical	16	0.761491657	-0.724295294
p10	smi	vertical	17	1.150245737	-0.174279119
p10	smi	vertical	18	1.818445713	0.320875896
p10	smi	vertical	19	2.990061034	0.595338716
p10	smi	vertical	20	5.191068553	0.901376136
p10	g2	horizontal	1	0.154935433	-0.790541092
p10	g2	horizontal	2	0.155738162	-1.562273352
p10	g2	horizontal	3	0.156668585	-1.287248227
p10	g2	horizontal	4	0.158778869	-1.055306177
p10	g2	horizontal	5	0.163738703	-1.426379407
p10	g2	horizontal	6	0.166929783	-0.346061612
p10	g2	horizontal	7	0.170937723	0.559601533
p10	g2	horizontal	8	0.177769415	-0.218168852
p10	g2	horizontal	9	0.191928056	0.172857058
p10	g2	horizontal	10	0.200311976	0.438258533
p10	g2	horizontal	11	0.216007481	0.607724673
p10	g2	horizontal	12	0.223670516	0.407466203
p10	g2	horizontal	13	0.251908901	-0.121242847
p10	g2	horizontal	14	0.328283275	0.096587228
p10	g2	horizontal	15	0.461265891	-0.154503667
p10	g2	horizontal	16	0.702423804	0.101013583
p10	g2	horizontal	17	1.098721686	0.039053893
p10	g2	horizontal	18	1.764080089	-0.177792177
p10	g2	horizontal	19	2.899432938	-0.233240857
p10	g2	horizontal	20	5.064799968	-0.469596997
p10	g2	vertical	1	0.154935433	-2.985994008
p10	g2	vertical	2	0.155738162	-2.619382268
p10	g2	vertical	3	0.156668585	-2.491360278
p10	g2	vertical	4	0.158778869	-2.909965278
p10	g2	vertical	5	0.163738703	-2.461478903
p10	g2	vertical	6	0.166929783	-2.742891553
p10	g2	vertical	7	0.170937723	-2.505948148
p10	g2	vertical	8	0.177769415	-2.254525093
p10	g2	vertical	9	0.191928056	-2.007864608
p10	g2	vertical	10	0.200311976	-1.972460453
p10	g2	vertical	11	0.216007481	-1.014581063
p10	g2	vertical	12	0.223670516	-1.029613618
p10	g2	vertical	13	0.251908901	-0.697464548
p10	g2	vertical	14	0.328283275	-0.940277078
p10	g2	vertical	15	0.461265891	-0.524632148
p10	g2	vertical	16	0.702423804	-0.216686203
p10	g2	vertical	17	1.098721686	-0.128494203
p10	g2	vertical	18	1.764080089	-0.224440308
p10	g2	vertical	19	2.899432938	-0.016307588
p10	g2	vertical	20	5.064799968	0.107261132
p10	g3	horizontal	1	0.161888136	0.269406157
p10	g3	horizontal	2	0.162459201	0.208343987
p10	g3	horizontal	3	0.16298882	1.275320307
p10	g3	horizontal	4	0.164894809	1.981779682
p10	g3	horizontal	5	0.166827529	-0.067979653
p10	g3	horizontal	6	0.1701856	0.584471667
p10	g3	horizontal	7	0.174600024	0.144896242
p10	g3	horizontal	8	0.183036788	-0.104027768
p10	g3	horizontal	9	0.184564758	-0.140656548
p10	g3	horizontal	10	0.187172104	0.954518642
p10	g3	horizontal	11	0.19092891	0.965750502
p10	g3	horizontal	12	0.195202892	0.615736557
p10	g3	horizontal	13	0.213170144	-0.025087928
p10	g3	horizontal	14	0.232125617	-0.198325288
p10	g3	horizontal	15	0.30201295	-0.001981323
p10	g3	horizontal	16	0.500548949	-0.035320088
p10	g3	horizontal	17	0.878552857	-0.330854418
p10	g3	horizontal	18	1.582204245	-0.259836588
p10	g3	horizontal	19	2.846445255	-0.358941628
p10	g3	horizontal	20	5.052254956	-0.436744653
p10	g3	vertical	1	0.161888136	-2.588412318
p10	g3	vertical	2	0.162459201	-2.757327248
p10	g3	vertical	3	0.16298882	-2.823365258
p10	g3	vertical	4	0.164894809	-2.170261038
p10	g3	vertical	5	0.166827529	-1.301946673
p10	g3	vertical	6	0.1701856	-2.585785328
p10	g3	vertical	7	0.174600024	-2.399841933
p10	g3	vertical	8	0.183036788	-3.186337458
p10	g3	vertical	9	0.184564758	-3.287414488
p10	g3	vertical	10	0.187172104	-3.915189318
p10	g3	vertical	11	0.19092891	-2.793343673
p10	g3	vertical	12	0.195202892	-2.302653598
p10	g3	vertical	13	0.213170144	-1.835245648
p10	g3	vertical	14	0.232125617	-1.196401563
p10	g3	vertical	15	0.30201295	-1.040809603
p10	g3	vertical	16	0.500548949	-0.405494613
p10	g3	vertical	17	0.878552857	-0.210704248
p10	g3	vertical	18	1.582204245	0.032029047
p10	g3	vertical	19	2.846445255	0.325524352
p10	g3	vertical	20	5.052254956	0.252850462
p10	vps	horizontal	1	0.176596684	0.396250104
p10	vps	horizontal	2	0.1786227	0.717428194
p10	vps	horizontal	3	0.185328873	1.997981004
p10	vps	horizontal	4	0.197058301	1.340017004
p10	vps	horizontal	5	0.20119212	0.569769374
p10	vps	horizontal	6	0.205248671	1.009285044
p10	vps	horizontal	7	0.211248924	1.427763679
p10	vps	horizontal	8	0.221092467	1.254059159
p10	vps	horizontal	9	0.228335179	1.412816144
p10	vps	horizontal	10	0.238539424	1.151379849
p10	vps	horizontal	11	0.254683811	0.605744229
p10	vps	horizontal	12	0.279208789	0.602730769
p10	vps	horizontal	13	0.325808144	0.276764144
p10	vps	horizontal	14	0.41121187	0.293715354
p10	vps	horizontal	15	0.559113866	0.140751654
p10	vps	horizontal	16	0.812071953	0.269195674
p10	vps	horizontal	17	1.204002468	0.269034604
p10	vps	horizontal	18	1.882377041	0.152050854
p10	vps	horizontal	19	3.074531704	-0.030678916
p10	vps	horizontal	20	5.273031047	-0.457006901
p10	vps	vertical	1	0.176596684	-1.317696507
p10	vps	vertical	2	0.1786227	-1.228057467
p10	vps	vertical	3	0.185328873	-1.483312587
p10	vps	vertical	4	0.197058301	-1.330831652
p10	vps	vertical	5	0.20119212	-3.085792552
p10	vps	vertical	6	0.205248671	-1.554779547
p10	vps	vertical	7	0.211248924	-1.497496607
p10	vps	vertical	8	0.221092467	-1.237440807
p10	vps	vertical	9	0.228335179	-1.212085402
p10	vps	vertical	10	0.238539424	-0.673831867
p10	vps	vertical	11	0.254683811	-1.628985412
p10	vps	vertical	12	0.279208789	-1.014149412
p10	vps	vertical	13	0.325808144	-0.281677632
p10	vps	vertical	14	0.41121187	0.038719948
p10	vps	vertical	15	0.559113866	-0.002257437
p10	vps	vertical	16	0.812071953	1.106695078
p10	vps	vertical	17	1.204002468	0.826322358
p10	vps	vertical	18	1.882377041	0.208466898
p10	vps	vertical	19	3.074531704	-0.004931247
p10	vps	vertical	20	5.273031047	-0.101401692
p11	invisible	horizontal	1	0.120549502	NaN
p11	invisible	horizontal	2	0.121874584	-20.27437831
p11	invisible	horizontal	3	0.126237558	-19.60601222
p11	invisible	horizontal	4	0.132271652	-18.45343067
p11	invisible	horizontal	5	0.133844537	-18.31113835
p11	invisible	horizontal	6	0.134521218	-17.94896923
p11	invisible	horizontal	7	0.135978403	-17.87274071
p11	invisible	horizontal	8	0.138858283	-17.47233266
p11	invisible	horizontal	9	0.143454934	-16.74070138
p11	invisible	horizontal	10	0.152367955	-15.89894264
p11	invisible	horizontal	11	0.165615749	-14.43653383
p11	invisible	horizontal	12	0.177527288	-13.09828261
p11	invisible	horizontal	13	0.20495989	-10.95295322
p11	invisible	horizontal	14	0.253435357	-7.512601451
p11	invisible	horizontal	15	0.334856445	-5.535364126
p11	invisible	horizontal	16	0.510193079	-2.831204851
p11	invisible	horizontal	17	0.865741562	0.165427669
p11	invisible	horizontal	18	1.506641434	1.579733609
p11	invisible	horizontal	19	2.659878436	1.967821529
p11	invisible	horizontal	20	4.913131166	2.455568609
p11	invisible	vertical	1	0.120549502	-0.777121997
p11	invisible	vertical	2	0.121874584	-0.678395112
p11	invisible	vertical	3	0.126237558	-0.984964707
p11	invisible	vertical	4	0.132271652	-1.041598392
p11	invisible	vertical	5	0.133844537	-1.262879512
p11	invisible	vertical	6	0.134521218	-1.485474387
p11	invisible	vertical	7	0.135978403	-1.248435477
p11	invisible	vertical	8	0.138858283	-1.067688687
p11	invisible	vertical	9	0.143454934	-1.419440347
p11	invisible	vertical	10	0.152367955	-1.240420837
p11	invisible	vertical	11	0.165615749	-0.259420687
p11	invisible	vertical	12	0.177527288	-0.387211807
p11	invisible	vertical	13	0.20495989	-0.402960177
p11	invisible	vertical	14	0.253435357	-0.798560402
p11	invisible	vertical	15	0.334856445	-0.468331602
p11	invisible	vertical	16	0.510193079	-0.201851537
p11	invisible	vertical	17	0.865741562	-0.129821427
p11	invisible	vertical	18	1.506641434	0.151736353
p11	invisible	vertical	19	2.659878436	0.123694913
p11	invisible	vertical	20	4.913131166	0.045047943
p11	neon	horizontal	1	0.000995059	NaN
p11	neon	horizontal	2	0.069196978	NaN
p11	neon	horizontal	3	0.075884203	NaN
p11	neon	horizontal	4	0.087642343	NaN
p11	neon	horizontal	5	0.115821435	-1.360069828
p11	neon	horizontal	6	0.116731124	-1.344586648
p11	neon	horizontal	7	0.118533195	-1.055836968
p11	neon	horizontal	8	0.122779272	-0.745895168
p11	neon	horizontal	9	0.127535667	0.024954802
p11	neon	horizontal	10	0.131976988	-0.295404308
p11	neon	horizontal	11	0.136267416	-0.583365193
p11	neon	horizontal	12	0.140138464	-0.757738938
p11	neon	horizontal	13	0.146774117	-0.834450193
p11	neon	horizontal	14	0.163013057	-0.491560038
p11	neon	horizontal	15	0.178998378	-0.451217208
p11	neon	horizontal	16	0.214928955	-0.242126033
p11	neon	horizontal	17	0.328529038	0.105218692
p11	neon	horizontal	18	0.666224733	0.048270977
p11	neon	horizontal	19	1.388389121	0.183378102
p11	neon	horizontal	20	2.987280954	0.247389667
p11	neon	vertical	1	0.000995059	NaN
p11	neon	vertical	2	0.069196978	17.69771585
p11	neon	vertical	3	0.075884203	8.69496574
p11	neon	vertical	4	0.087642343	-2.70425212
p11	neon	vertical	5	0.115821435	-5.7711565
p11	neon	vertical	6	0.116731124	-5.58861745
p11	neon	vertical	7	0.118533195	-4.963565
p11	neon	vertical	8	0.122779272	-4.337261225
p11	neon	vertical	9	0.127535667	-4.581863555
p11	neon	vertical	10	0.131976988	-4.352841865
p11	neon	vertical	11	0.136267416	-3.91841392
p11	neon	vertical	12	0.140138464	-3.82183302
p11	neon	vertical	13	0.146774117	-3.48449827
p11	neon	vertical	14	0.163013057	-3.27821653
p11	neon	vertical	15	0.178998378	-2.87702114
p11	neon	vertical	16	0.214928955	-2.08138817
p11	neon	vertical	17	0.328529038	-1.01850318
p11	neon	vertical	18	0.666224733	0.119775545
p11	neon	vertical	19	1.388389121	0.62237353
p11	neon	vertical	20	2.987280954	1.029254615
p11	smi	horizontal	1	0.179175803	0.532886757
p11	smi	horizontal	2	0.180273539	0.832495877
p11	smi	horizontal	3	0.183080809	0.669867187
p11	smi	horizontal	4	0.189220827	0.486996672
p11	smi	horizontal	5	0.191561394	-0.123977358
p11	smi	horizontal	6	0.193485447	-0.196042413
p11	smi	horizontal	7	0.196744022	0.224742127
p11	smi	horizontal	8	0.203575365	-0.020941118
p11	smi	horizontal	9	0.208091527	0.264701397
p11	smi	horizontal	10	0.216771598	0.176693057
p11	smi	horizontal	11	0.223543056	0.280448267
p11	smi	horizontal	12	0.243459227	0.490598357
p11	smi	horizontal	13	0.277286545	0.519843087
p11	smi	horizontal	14	0.343131109	0.334873337
p11	smi	horizontal	15	0.490050052	0.481183917
p11	smi	horizontal	16	0.76235723	0.284337717
p11	smi	horizontal	17	1.227637838	0.164598182
p11	smi	horizontal	18	2.006691258	-0.037261033
p11	smi	horizontal	19	3.318028212	-0.095792533
p11	smi	horizontal	20	5.485898888	-0.139671973
p11	smi	vertical	1	0.179175803	-3.96034146
p11	smi	vertical	2	0.180273539	-3.729620115
p11	smi	vertical	3	0.183080809	-3.714680895
p11	smi	vertical	4	0.189220827	-3.627933005
p11	smi	vertical	5	0.191561394	-3.670574485
p11	smi	vertical	6	0.193485447	-3.719483395
p11	smi	vertical	7	0.196744022	-3.581336215
p11	smi	vertical	8	0.203575365	-3.49734405
p11	smi	vertical	9	0.208091527	-3.552539395
p11	smi	vertical	10	0.216771598	-3.542015025
p11	smi	vertical	11	0.223543056	-3.462876215
p11	smi	vertical	12	0.243459227	-3.242408835
p11	smi	vertical	13	0.277286545	-2.869029715
p11	smi	vertical	14	0.343131109	-2.470989625
p11	smi	vertical	15	0.490050052	-1.436037305
p11	smi	vertical	16	0.76235723	-0.334721775
p11	smi	vertical	17	1.227637838	0.11867169
p11	smi	vertical	18	2.006691258	0.283087065
p11	smi	vertical	19	3.318028212	0.696233045
p11	smi	vertical	20	5.485898888	0.859993695
p11	g2	horizontal	1	0.136307537	-2.354238691
p11	g2	horizontal	2	0.136674249	-2.528294986
p11	g2	horizontal	3	0.137872619	-2.656412156
p11	g2	horizontal	4	0.140175191	-1.908992476
p11	g2	horizontal	5	0.143779121	-1.644294056
p11	g2	horizontal	6	0.149747736	-1.939628881
p11	g2	horizontal	7	0.153238777	-2.003215526
p11	g2	horizontal	8	0.158771293	0.407938094
p11	g2	horizontal	9	0.170241989	0.227440914
p11	g2	horizontal	10	0.181702195	0.518051049
p11	g2	horizontal	11	0.187033137	0.651933589
p11	g2	horizontal	12	0.201109867	0.610895104
p11	g2	horizontal	13	0.229929824	0.419499339
p11	g2	horizontal	14	0.293913239	0.280784669
p11	g2	horizontal	15	0.408369851	0.181795849
p11	g2	horizontal	16	0.641524135	0.030110174
p11	g2	horizontal	17	1.049116326	-0.026101566
p11	g2	horizontal	18	1.745716176	-0.009080166
p11	g2	horizontal	19	2.999861078	-0.002000121
p11	g2	horizontal	20	5.351287746	-0.248857451
p11	g2	vertical	1	0.136307537	-4.753491299
p11	g2	vertical	2	0.136674249	-4.580562919
p11	g2	vertical	3	0.137872619	-4.442948099
p11	g2	vertical	4	0.140175191	-3.554151919
p11	g2	vertical	5	0.143779121	-3.657815784
p11	g2	vertical	6	0.149747736	-2.700948394
p11	g2	vertical	7	0.153238777	-2.756118889
p11	g2	vertical	8	0.158771293	-1.719189534
p11	g2	vertical	9	0.170241989	-1.578212149
p11	g2	vertical	10	0.181702195	-1.812225539
p11	g2	vertical	11	0.187033137	-1.263693464
p11	g2	vertical	12	0.201109867	-1.196449824
p11	g2	vertical	13	0.229929824	-0.814099624
p11	g2	vertical	14	0.293913239	-0.600474004
p11	g2	vertical	15	0.408369851	-0.516799084
p11	g2	vertical	16	0.641524135	0.112940771
p11	g2	vertical	17	1.049116326	-0.123549884
p11	g2	vertical	18	1.745716176	0.228070496
p11	g2	vertical	19	2.999861078	0.440866376
p11	g2	vertical	20	5.351287746	0.312033321
p11	g3	horizontal	1	0.105499392	-4.904328858
p11	g3	horizontal	2	0.107096807	-4.778169538
p11	g3	horizontal	3	0.109311707	-3.891707708
p11	g3	horizontal	4	0.111402666	-4.052463208
p11	g3	horizontal	5	0.11446815	-3.757481593
p11	g3	horizontal	6	0.116519426	-3.336718418
p11	g3	horizontal	7	0.120533833	-3.714125558
p11	g3	horizontal	8	0.127905892	-2.478541063
p11	g3	horizontal	9	0.136685272	-0.399049263
p11	g3	horizontal	10	0.153345947	-0.611838928
p11	g3	horizontal	11	0.16594891	0.670750787
p11	g3	horizontal	12	0.180786541	0.600579402
p11	g3	horizontal	13	0.212975452	0.388174217
p11	g3	horizontal	14	0.26839169	0.085817267
p11	g3	horizontal	15	0.367177798	0.197850662
p11	g3	horizontal	16	0.566501025	0.268313207
p11	g3	horizontal	17	0.909824192	0.128638252
p11	g3	horizontal	18	1.524127407	0.057986082
p11	g3	horizontal	19	2.649794253	0.075789917
p11	g3	horizontal	20	4.884858955	0.086083762
p11	g3	vertical	1	0.105499392	-2.499339506
p11	g3	vertical	2	0.107096807	-2.730025656
p11	g3	vertical	3	0.109311707	-1.705133826
p11	g3	vertical	4	0.111402666	-2.422604936
p11	g3	vertical	5	0.11446815	-1.797847166
p11	g3	vertical	6	0.116519426	-2.006066456
p11	g3	vertical	7	0.120533833	-2.290903146
p11	g3	vertical	8	0.127905892	-2.199509686
p11	g3	vertical	9	0.136685272	-2.594968936
p11	g3	vertical	10	0.153345947	-2.334726186
p11	g3	vertical	11	0.16594891	-1.637032471
p11	g3	vertical	12	0.180786541	-1.906071721
p11	g3	vertical	13	0.212975452	-1.549201336
p11	g3	vertical	14	0.26839169	-1.470780396
p11	g3	vertical	15	0.367177798	-0.749679031
p11	g3	vertical	16	0.566501025	-0.350505826
p11	g3	vertical	17	0.909824192	0.111138599
p11	g3	vertical	18	1.524127407	0.320481269
p11	g3	vertical	19	2.649794253	0.438619179
p11	g3	vertical	20	4.884858955	0.377297664
p11	vps	horizontal	1	0.108444876	4.597577042
p11	vps	horizontal	2	0.110104887	3.912876127
p11	vps	horizontal	3	0.111269601	1.000918437
p11	vps	horizontal	4	0.112252577	3.481310417
p11	vps	horizontal	5	0.114235787	3.238555337
p11	vps	horizontal	6	0.116663469	4.828632907
p11	vps	horizontal	7	0.121568806	2.216176907
p11	vps	horizontal	8	0.12762976	-3.372782458
p11	vps	horizontal	9	0.130151382	-3.567532443
p11	vps	horizontal	10	0.135735967	-2.686600473
p11	vps	horizontal	11	0.147944224	0.482972912
p11	vps	horizontal	12	0.167467769	0.075492997
p11	vps	horizontal	13	0.206979921	0.366348472
p11	vps	horizontal	14	0.277270619	0.632079527
p11	vps	horizontal	15	0.423747445	0.422823387
p11	vps	horizontal	16	0.693214709	0.204103862
p11	vps	horizontal	17	1.138697399	-0.004482013
p11	vps	horizontal	18	1.884982967	-0.222764903
p11	vps	horizontal	19	3.202449932	-0.139482623
p11	vps	horizontal	20	5.512290711	0.068471037
p11	vps	vertical	1	0.108444876	NaN
p11	vps	vertical	2	0.110104887	18.54534891
p11	vps	vertical	3	0.111269601	-4.044352973
p11	vps	vertical	4	0.112252577	4.504191477
p11	vps	vertical	5	0.114235787	12.22545628
p11	vps	vertical	6	0.116663469	10.71295232
p11	vps	vertical	7	0.121568806	7.821555092
p11	vps	vertical	8	0.12762976	-0.153241668
p11	vps	vertical	9	0.130151382	-0.605096783
p11	vps	vertical	10	0.135735967	0.884109587
p11	vps	vertical	11	0.147944224	5.355983947
p11	vps	vertical	12	0.167467769	2.671781642
p11	vps	vertical	13	0.206979921	1.320230067
p11	vps	vertical	14	0.277270619	-0.468552523
p11	vps	vertical	15	0.423747445	-2.139086253
p11	vps	vertical	16	0.693214709	-1.437040923
p11	vps	vertical	17	1.138697399	2.042287537
p11	vps	vertical	18	1.884982967	0.408586837
p11	vps	vertical	19	3.202449932	-0.903471003
p11	vps	vertical	20	5.512290711	-2.139356183
p12	invisible	horizontal	1	0.125006256	-16.78499954
p12	invisible	horizontal	2	0.126792421	-16.24467554
p12	invisible	horizontal	3	0.130253979	-16.76802579
p12	invisible	horizontal	4	0.13143502	-16.61953035
p12	invisible	horizontal	5	0.13410008	-16.31853563
p12	invisible	horizontal	6	0.135704165	-15.56855552
p12	invisible	horizontal	7	0.137408992	-15.91554908
p12	invisible	horizontal	8	0.140591757	-15.63592497
p12	invisible	horizontal	9	0.147233572	-15.52301683
p12	invisible	horizontal	10	0.157380377	-13.64001767
p12	invisible	horizontal	11	0.166998729	-12.56712319
p12	invisible	horizontal	12	0.181720104	-11.14927538
p12	invisible	horizontal	13	0.204416738	-9.25627873
p12	invisible	horizontal	14	0.240759059	-6.71004523
p12	invisible	horizontal	15	0.359267436	-3.726468665
p12	invisible	horizontal	16	0.493272321	-2.20099235
p12	invisible	horizontal	17	0.764119634	-0.63660006
p12	invisible	horizontal	18	1.390322448	1.209686205
p12	invisible	horizontal	19	2.624809714	2.19488535
p12	invisible	horizontal	20	4.883713226	2.44411189
p12	invisible	vertical	1	0.125006256	-0.231829809
p12	invisible	vertical	2	0.126792421	-0.010588009
p12	invisible	vertical	3	0.130253979	0.123815961
p12	invisible	vertical	4	0.13143502	0.515994531
p12	invisible	vertical	5	0.13410008	0.046535661
p12	invisible	vertical	6	0.135704165	-0.652202099
p12	invisible	vertical	7	0.137408992	-1.060778184
p12	invisible	vertical	8	0.140591757	-0.227835764
p12	invisible	vertical	9	0.147233572	-0.656221964
p12	invisible	vertical	10	0.157380377	-1.081724159
p12	invisible	vertical	11	0.166998729	-0.544097689
p12	invisible	vertical	12	0.181720104	-0.679339829
p12	invisible	vertical	13	0.204416738	-0.293446069
p12	invisible	vertical	14	0.240759059	0.014469231
p12	invisible	vertical	15	0.359267436	0.068065466
p12	invisible	vertical	16	0.493272321	0.235920771
p12	invisible	vertical	17	0.764119634	0.232386151
p12	invisible	vertical	18	1.390322448	0.185726981
p12	invisible	vertical	19	2.624809714	0.129124851
p12	invisible	vertical	20	4.883713226	-0.100393679
p12	neon	horizontal	1	0.103031686	0.468995539
p12	neon	horizontal	2	0.105094708	-0.027191286
p12	neon	horizontal	3	0.108998654	-0.039793111
p12	neon	horizontal	4	0.112363621	-0.187275011
p12	neon	horizontal	5	0.114578497	-0.154562006
p12	neon	horizontal	6	0.11885196	-0.141794656
p12	neon	horizontal	7	0.124789475	-0.329294771
p12	neon	horizontal	8	0.135114332	-0.584632771
p12	neon	horizontal	9	0.140794402	-0.523961916
p12	neon	horizontal	10	0.144404365	0.026154059
p12	neon	horizontal	11	0.147752032	0.125568799
p12	neon	horizontal	12	0.158736328	-0.185536381
p12	neon	horizontal	13	0.175424942	-0.267149351
p12	neon	horizontal	14	0.20300911	0.069229309
p12	neon	horizontal	15	0.249971768	-0.056934441
p12	neon	horizontal	16	0.336570446	-0.375089621
p12	neon	horizontal	17	0.52161939	-0.334313246
p12	neon	horizontal	18	0.880900597	0.087342649
p12	neon	horizontal	19	1.585021171	0.084667059
p12	neon	horizontal	20	3.011899493	-0.006544501
p12	neon	vertical	1	0.103031686	-0.531209181
p12	neon	vertical	2	0.105094708	-1.485334156
p12	neon	vertical	3	0.108998654	-1.621118656
p12	neon	vertical	4	0.112363621	5.495321749
p12	neon	vertical	5	0.114578497	4.371304224
p12	neon	vertical	6	0.11885196	-1.524664691
p12	neon	vertical	7	0.124789475	-1.915090041
p12	neon	vertical	8	0.135114332	-0.092769621
p12	neon	vertical	9	0.140794402	0.418535224
p12	neon	vertical	10	0.144404365	0.029807809
p12	neon	vertical	11	0.147752032	-0.152082696
p12	neon	vertical	12	0.158736328	-0.275083101
p12	neon	vertical	13	0.175424942	-0.685391986
p12	neon	vertical	14	0.20300911	-0.775172996
p12	neon	vertical	15	0.249971768	-0.661341911
p12	neon	vertical	16	0.336570446	-0.234067411
p12	neon	vertical	17	0.52161939	-0.172166341
p12	neon	vertical	18	0.880900597	-0.451242591
p12	neon	vertical	19	1.585021171	-0.322663076
p12	neon	vertical	20	3.011899493	0.289404099
p12	smi	horizontal	1	0.166565018	-9.481742796
p12	smi	horizontal	2	0.167975315	-1.810301086
p12	smi	horizontal	3	0.170042478	-1.649198126
p12	smi	horizontal	4	0.170773909	-1.663220776
p12	smi	horizontal	5	0.173406425	-1.433689766
p12	smi	horizontal	6	0.179385721	-1.173839826
p12	smi	horizontal	7	0.185295641	-0.882842236
p12	smi	horizontal	8	0.191574576	-0.782578851
p12	smi	horizontal	9	0.205790945	-0.667730186
p12	smi	horizontal	10	0.224299052	-0.965568141
p12	smi	horizontal	11	0.240990285	-0.789541696
p12	smi	horizontal	12	0.270689086	-0.524558046
p12	smi	horizontal	13	0.329417162	-0.044189986
p12	smi	horizontal	14	0.424767038	0.067870399
p12	smi	horizontal	15	0.589415071	-0.018835116
p12	smi	horizontal	16	0.843435089	0.179639499
p12	smi	horizontal	17	1.260739307	0.153989839
p12	smi	horizontal	18	1.929676346	0.153314154
p12	smi	horizontal	19	3.132093872	0.135939484
p12	smi	horizontal	20	5.227452118	0.189572334
p12	smi	vertical	1	0.166565018	-12.51184297
p12	smi	vertical	2	0.167975315	-10.53423313
p12	smi	vertical	3	0.170042478	-5.923547533
p12	smi	vertical	4	0.170773909	-5.854904843
p12	smi	vertical	5	0.173406425	-5.789989548
p12	smi	vertical	6	0.179385721	-5.719847933
p12	smi	vertical	7	0.185295641	-6.158945733
p12	smi	vertical	8	0.191574576	-6.068633428
p12	smi	vertical	9	0.205790945	-5.780042403
p12	smi	vertical	10	0.224299052	-4.717049323
p12	smi	vertical	11	0.240990285	-4.195172083
p12	smi	vertical	12	0.270689086	-3.173563853
p12	smi	vertical	13	0.329417162	-2.680513223
p12	smi	vertical	14	0.424767038	-1.362095638
p12	smi	vertical	15	0.589415071	-0.849668428
p12	smi	vertical	16	0.843435089	-0.006972173
p12	smi	vertical	17	1.260739307	0.607416767
